NAME	TITLE	SCORE	
TRIM37	tripartite motif containing 37 [Source:HGNC Symbol;Acc:HGNC:7523]	-0.021846473	
TTC9C	tetratricopeptide repeat domain 9C [Source:HGNC Symbol;Acc:HGNC:28432]	-0.021851089	
ANXA6	annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]	-0.021872604	
C9orf72	C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]	-0.021887923	
TMEM175	transmembrane protein 175 [Source:HGNC Symbol;Acc:HGNC:28709]	-0.021892486	
UBA1	ubiquitin like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]	-0.021895025	
CENPC	centromere protein C [Source:HGNC Symbol;Acc:HGNC:1854]	-0.021901427	
SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25413]	-0.021901552	
CDKN3	cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]	-0.021919742	
CFDP1	craniofacial development protein 1 [Source:HGNC Symbol;Acc:HGNC:1873]	-0.021924542	
CD79A	CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698]	-0.021951666	
ACAT1	acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]	-0.021960443	
RPS6KA3	ribosomal protein S6 kinase A3 [Source:HGNC Symbol;Acc:HGNC:10432]	-0.021961879	
MMP8	matrix metallopeptidase 8 [Source:HGNC Symbol;Acc:HGNC:7175]	-0.021967791	
VEZT	"vezatin, adherens junctions transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18258]"	-0.021971412	
USP47	ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076]	-0.021982439	
RAB2A	"RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]"	-0.022005461	
MALSU1	mitochondrial assembly of ribosomal large subunit 1 [Source:HGNC Symbol;Acc:HGNC:21721]	-0.022029657	
P4HB	prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]	-0.022035923	
INAFM2	InaF motif containing 2 [Source:HGNC Symbol;Acc:HGNC:35165]	-0.02203938	
ITPRID2	ITPR interacting domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11319]	-0.02204073	
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	-0.022048488	
UGT1A10	UDP glucuronosyltransferase family 1 member A10 [Source:HGNC Symbol;Acc:HGNC:12531]	-0.02204941	
STK38	serine/threonine kinase 38 [Source:HGNC Symbol;Acc:HGNC:17847]	-0.022051763	
HHAT	hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]	-0.022052694	
KCMF1	potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]	-0.022053191	
ARFGAP2	ADP ribosylation factor GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:13504]	-0.022057986	
PLK3	polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]	-0.022069054	
BTBD10	BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]	-0.022086095	
TLR3	toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]	-0.02210898	
SYAP1	synapse associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16273]	-0.022131056	
BICRAL	BRD4 interacting chromatin remodeling complex associated protein like [Source:HGNC Symbol;Acc:HGNC:21111]	-0.022142697	
QRICH1	glutamine rich 1 [Source:HGNC Symbol;Acc:HGNC:24713]	-0.022148523	
TPK1	thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358]	-0.022162199	
PPP2CB	protein phosphatase 2 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9300]	-0.022164512	
DMWD	"DM1 locus, WD repeat containing [Source:HGNC Symbol;Acc:HGNC:2936]"	-0.022170363	
CREB3	cAMP responsive element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2347]	-0.02218296	
CERS6	ceramide synthase 6 [Source:HGNC Symbol;Acc:HGNC:23826]	-0.022192715	
PSMB2	proteasome 20S subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9539]	-0.022204395	
ACAP2	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]"	-0.022245042	
LYPLA1	lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]	-0.02224825	
CTSK	cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]	-0.022260355	
RASD1	ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]	-0.022262221	
ARHGAP1	Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]	-0.022263236	
DEAF1	DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677]	-0.022264931	
DCAF11	DDB1 and CUL4 associated factor 11 [Source:HGNC Symbol;Acc:HGNC:20258]	-0.022287354	
COG2	component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]	-0.022297595	
PEX14	peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]	-0.022299835	
PRRC2A	proline rich coiled-coil 2A [Source:HGNC Symbol;Acc:HGNC:13918]	-0.022305148	
SCCPDH	saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275]	-0.022318013	
UBE2J2	ubiquitin conjugating enzyme E2 J2 [Source:HGNC Symbol;Acc:HGNC:19268]	-0.022341795	
INTS6	integrator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14879]	-0.022344561	
ZNF408	zinc finger protein 408 [Source:HGNC Symbol;Acc:HGNC:20041]	-0.02235213	
TRMT13	tRNA methyltransferase 13 homolog [Source:HGNC Symbol;Acc:HGNC:25502]	-0.022354515	
CCDC59	coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]	-0.022358095	
RBM44	RNA binding motif protein 44 [Source:HGNC Symbol;Acc:HGNC:24756]	-0.022372223	
WDR4	WD repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12756]	-0.022428531	
ZNF800	zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]	-0.022432715	
UBE3D	ubiquitin protein ligase E3D [Source:HGNC Symbol;Acc:HGNC:21381]	-0.022434767	
GTF3A	general transcription factor IIIA [Source:HGNC Symbol;Acc:HGNC:4662]	-0.022436589	
PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	-0.022460084	
SMIM13	small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356]	-0.022476388	
CARD10	caspase recruitment domain family member 10 [Source:HGNC Symbol;Acc:HGNC:16422]	-0.022477452	
ZMIZ1	zinc finger MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]	-0.022523718	
AQR	aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]	-0.022526583	
CAP1	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]	-0.02253503	
SELL	selectin L [Source:HGNC Symbol;Acc:HGNC:10720]	-0.022558263	
PPM1J	"protein phosphatase, Mg2+/Mn2+ dependent 1J [Source:HGNC Symbol;Acc:HGNC:20785]"	-0.022561673	
IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17368]	-0.022590414	
SFXN5	sideroflexin 5 [Source:HGNC Symbol;Acc:HGNC:16073]	-0.022595553	
EPM2A	"EPM2A glucan phosphatase, laforin [Source:HGNC Symbol;Acc:HGNC:3413]"	-0.022596367	
TAF2	TATA-box binding protein associated factor 2 [Source:HGNC Symbol;Acc:HGNC:11536]	-0.022612749	
MSH5	mutS homolog 5 [Source:HGNC Symbol;Acc:HGNC:7328]	-0.022613423	
CARF	calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435]	-0.022624614	
CARNMT1	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	-0.022625929	
TRIM46	tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019]	-0.022629643	
ANKRD16	ankyrin repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:23471]	-0.022639668	
UNK	unk zinc finger [Source:HGNC Symbol;Acc:HGNC:29369]	-0.022657674	
NTAQ1	N-terminal glutamine amidase 1 [Source:HGNC Symbol;Acc:HGNC:25490]	-0.02266716	
LLPH	"LLP homolog, long-term synaptic facilitation factor [Source:HGNC Symbol;Acc:HGNC:28229]"	-0.02270347	
CRTAP	cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]	-0.022714507	
BOLA1	bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]	-0.022715667	
GMPS	guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378]	-0.022721091	
SIRT5	sirtuin 5 [Source:HGNC Symbol;Acc:HGNC:14933]	-0.022721777	
MEAK7	"MTOR associated protein, eak-7 homolog [Source:HGNC Symbol;Acc:HGNC:29325]"	-0.0227376	
ACE	angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]	-0.022743866	
CCNT2	cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600]	-0.022755567	
MEGF9	multiple EGF like domains 9 [Source:HGNC Symbol;Acc:HGNC:3234]	-0.022761745	
ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29027]	-0.022800066	
PDP1	pyruvate dehydrogenase phosphatase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:9279]	-0.022826979	
MRPL35	mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:14489]	-0.022848077	
USP9X	ubiquitin specific peptidase 9 X-linked [Source:HGNC Symbol;Acc:HGNC:12632]	-0.022853224	
TRAPPC4	trafficking protein particle complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:19943]	-0.02289961	
OSER1	oxidative stress responsive serine rich 1 [Source:HGNC Symbol;Acc:HGNC:16105]	-0.022905277	
NOC3L	NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]	-0.022914687	
ACTL6A	actin like 6A [Source:HGNC Symbol;Acc:HGNC:24124]	-0.022931248	
CERKL	ceramide kinase like [Source:HGNC Symbol;Acc:HGNC:21699]	-0.022944124	
RBX1	ring-box 1 [Source:HGNC Symbol;Acc:HGNC:9928]	-0.022963114	
BICD1	BICD cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:1049]	-0.022967363	
LIF	LIF interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]	-0.022972072	
FAM177A1	family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]	-0.022976767	
DPP3	dipeptidyl peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]	-0.022978744	
DUSP19	dual specificity phosphatase 19 [Source:HGNC Symbol;Acc:HGNC:18894]	-0.023000522	
PHC1	polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]	-0.02300848	
UHRF1BP1L	UHRF1 binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:29102]	-0.023031354	
RGS12	regulator of G protein signaling 12 [Source:HGNC Symbol;Acc:HGNC:9994]	-0.023044672	
LRRC63	leucine rich repeat containing 63 [Source:HGNC Symbol;Acc:HGNC:34296]	-0.023047378	
KDELR2	KDEL endoplasmic reticulum protein retention receptor 2 [Source:HGNC Symbol;Acc:HGNC:6305]	-0.023047403	
GADD45A	growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]	-0.023052195	
SLC41A3	solute carrier family 41 member 3 [Source:HGNC Symbol;Acc:HGNC:31046]	-0.02305424	
POLE2	"DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]"	-0.023056371	
DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	-0.023067662	
TRAPPC14	trafficking protein particle complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:25604]	-0.023082213	
TUBB3	tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]	-0.023103284	
SDHAF3	succinate dehydrogenase complex assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:21752]	-0.023106597	
SMIM12	small integral membrane protein 12 [Source:HGNC Symbol;Acc:HGNC:25154]	-0.023121785	
SNX32	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]	-0.02312543	
VPS28	VPS28 subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18178]	-0.023145044	
S100A8	S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]	-0.023167692	
PTGER2	prostaglandin E receptor 2 [Source:HGNC Symbol;Acc:HGNC:9594]	-0.023171315	
CHMP2B	charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]	-0.023178805	
NVL	nuclear VCP like [Source:HGNC Symbol;Acc:HGNC:8070]	-0.023214836	
CERS5	ceramide synthase 5 [Source:HGNC Symbol;Acc:HGNC:23749]	-0.023230169	
ELMO2	engulfment and cell motility 2 [Source:HGNC Symbol;Acc:HGNC:17233]	-0.023249066	
CRTC1	CREB regulated transcription coactivator 1 [Source:HGNC Symbol;Acc:HGNC:16062]	-0.02325498	
CCAR1	cell division cycle and apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:24236]	-0.023264175	
ZFP91	"ZFP91 zinc finger protein, atypical E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:14983]"	-0.023285577	
USP53	ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]	-0.02329157	
TAOK2	TAO kinase 2 [Source:HGNC Symbol;Acc:HGNC:16835]	-0.023307143	
TRIP13	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	-0.023325248	
ING5	inhibitor of growth family member 5 [Source:HGNC Symbol;Acc:HGNC:19421]	-0.023334121	
PECR	peroxisomal trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:18281]	-0.023336291	
TIAM2	TIAM Rac1 associated GEF 2 [Source:HGNC Symbol;Acc:HGNC:11806]	-0.023357894	
CRACR2A	calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]	-0.023358554	
C15orf40	chromosome 15 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:28443]	-0.023377685	
IPP	intracisternal A particle-promoted polypeptide [Source:HGNC Symbol;Acc:HGNC:6108]	-0.023379842	
DPH7	diphthamide biosynthesis 7 [Source:HGNC Symbol;Acc:HGNC:25199]	-0.023394827	
DOLPP1	dolichyldiphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:29565]	-0.023405658	
RNGTT	RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:10073]	-0.023420641	
ECPAS	Ecm29 proteasome adaptor and scaffold [Source:HGNC Symbol;Acc:HGNC:29020]	-0.023429299	
POMGNT1	"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:HGNC Symbol;Acc:HGNC:19139]"	-0.023433136	
KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6230]	-0.023446057	
MYO15A	myosin XVA [Source:HGNC Symbol;Acc:HGNC:7594]	-0.023457522	
TMEM230	transmembrane protein 230 [Source:HGNC Symbol;Acc:HGNC:15876]	-0.023457684	
TARS1	threonyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:11572]	-0.02346084	
PIK3R5	phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]	-0.023489786	
NR2C1	nuclear receptor subfamily 2 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7971]	-0.023531508	
PKD1	"polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]"	-0.023532135	
TBC1D2	TBC1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:18026]	-0.023542965	
LSMEM1	leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]	-0.023555411	
ALKBH3	"alkB homolog 3, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:30141]"	-0.023560293	
PAXX	PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849]	-0.023561604	
RFTN1	"raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]"	-0.023566656	
USP1	ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607]	-0.023577077	
NDUFA2	NADH:ubiquinone oxidoreductase subunit A2 [Source:HGNC Symbol;Acc:HGNC:7685]	-0.02361177	
CCDC63	coiled-coil domain containing 63 [Source:HGNC Symbol;Acc:HGNC:26669]	-0.02361481	
MCM7	minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950]	-0.023617128	
CTU2	cytosolic thiouridylase subunit 2 [Source:HGNC Symbol;Acc:HGNC:28005]	-0.023618372	
SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	-0.023621608	
CTDSPL2	CTD small phosphatase like 2 [Source:HGNC Symbol;Acc:HGNC:26936]	-0.023622321	
RINT1	RAD50 interactor 1 [Source:HGNC Symbol;Acc:HGNC:21876]	-0.023638198	
CAD	"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase [Source:HGNC Symbol;Acc:HGNC:1424]"	-0.023641963	
ZNF436	zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814]	-0.023647832	
PAQR7	progestin and adipoQ receptor family member 7 [Source:HGNC Symbol;Acc:HGNC:23146]	-0.023680756	
MCM4	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]	-0.023683148	
MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6864]	-0.023691194	
PAPOLA	poly(A) polymerase alpha [Source:HGNC Symbol;Acc:HGNC:14981]	-0.02373815	
NCBP2	nuclear cap binding protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:7659]	-0.023786386	
CANX	calnexin [Source:HGNC Symbol;Acc:HGNC:1473]	-0.023799475	
SLC22A5	solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]	-0.023809379	
CPPED1	calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632]	-0.02381476	
WSB2	WD repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:19222]	-0.023819372	
INPP5F	inositol polyphosphate-5-phosphatase F [Source:HGNC Symbol;Acc:HGNC:17054]	-0.02383237	
SIRT4	sirtuin 4 [Source:HGNC Symbol;Acc:HGNC:14932]	-0.023859268	
LYSMD1	LysM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32070]	-0.023864532	
YEATS4	YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859]	-0.023884535	
ARMT1	acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872]	-0.023900036	
PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	-0.023904048	
UNC13D	unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147]	-0.023924861	
FOCAD	focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]	-0.023934016	
TNNT3	"troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]"	-0.023948528	
UBR7	ubiquitin protein ligase E3 component n-recognin 7 [Source:HGNC Symbol;Acc:HGNC:20344]	-0.023949662	
SIKE1	suppressor of IKBKE 1 [Source:HGNC Symbol;Acc:HGNC:26119]	-0.023953836	
PIGN	phosphatidylinositol glycan anchor biosynthesis class N [Source:HGNC Symbol;Acc:HGNC:8967]	-0.0239699	
PPP3CC	protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]	-0.02397562	
C4orf46	chromosome 4 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:27320]	-0.023976058	
KRCC1	lysine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28039]	-0.023982411	
PEX12	peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]	-0.023996493	
SCAMP3	secretory carrier membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:10565]	-0.024006553	
MRPS15	mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504]	-0.02403363	
DOK4	docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868]	-0.02406526	
C6orf226	chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34431]	-0.024089713	
P2RX5	purinergic receptor P2X 5 [Source:HGNC Symbol;Acc:HGNC:8536]	-0.024102256	
TOM1L2	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	-0.024128115	
UBALD2	UBA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]	-0.024137631	
OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26174]	-0.024140026	
RALGAPA1	Ral GTPase activating protein catalytic subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:17770]	-0.024167532	
RNF17	ring finger protein 17 [Source:HGNC Symbol;Acc:HGNC:10060]	-0.024177236	
CYB5D1	cytochrome b5 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26516]	-0.024178525	
NRM	nurim [Source:HGNC Symbol;Acc:HGNC:8003]	-0.024180532	
BCL2L12	BCL2 like 12 [Source:HGNC Symbol;Acc:HGNC:13787]	-0.024194395	
SPINT2	"serine peptidase inhibitor, Kunitz type 2 [Source:HGNC Symbol;Acc:HGNC:11247]"	-0.024195027	
DNAJC11	DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]	-0.024199462	
PLET1	placenta expressed transcript 1 [Source:HGNC Symbol;Acc:HGNC:30053]	-0.024209937	
WHRN	whirlin [Source:HGNC Symbol;Acc:HGNC:16361]	-0.024220198	
ZNF624	zinc finger protein 624 [Source:HGNC Symbol;Acc:HGNC:29254]	-0.024223644	
LGALS3BP	galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]	-0.024257168	
ARL6IP6	ADP ribosylation factor like GTPase 6 interacting protein 6 [Source:HGNC Symbol;Acc:HGNC:24048]	-0.024267025	
EAF2	ELL associated factor 2 [Source:HGNC Symbol;Acc:HGNC:23115]	-0.024280507	
THUMPD1	THUMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23807]	-0.024282847	
C16orf72	chromosome 16 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:30103]	-0.024297198	
ZC2HC1A	zinc finger C2HC-type containing 1A [Source:HGNC Symbol;Acc:HGNC:24277]	-0.024314312	
ACOT9	acyl-CoA thioesterase 9 [Source:HGNC Symbol;Acc:HGNC:17152]	-0.024314461	
HDGFL2	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]	-0.024326991	
INTS7	integrator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:24484]	-0.02435091	
IKZF4	IKAROS family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:13179]	-0.024389857	
CCL27	C-C motif chemokine ligand 27 [Source:HGNC Symbol;Acc:HGNC:10626]	-0.02439445	
ARMC3	armadillo repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:30964]	-0.024395956	
BAZ2A	bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962]	-0.024410037	
TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog [Source:HGNC Symbol;Acc:HGNC:25187]	-0.0244163	
MAP3K20	mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797]	-0.024441719	
MEX3B	mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]	-0.024455775	
SMYD5	SMYD family member 5 [Source:HGNC Symbol;Acc:HGNC:16258]	-0.02446321	
ITPA	inosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:6176]	-0.02447458	
SIL1	SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624]	-0.02447888	
CNOT3	CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]	-0.024488047	
CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:24197]	-0.024490966	
TRNAU1AP	tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]	-0.024505615	
CREBZF	CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]	-0.024579927	
SMPD2	sphingomyelin phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:11121]	-0.02458198	
EEF2	eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]	-0.024600461	
DHRS7B	dehydrogenase/reductase 7B [Source:HGNC Symbol;Acc:HGNC:24547]	-0.024619488	
AMOTL2	angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]	-0.024633963	
LEPR	leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]	-0.024635974	
SMPD4	sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]	-0.024668751	
SEC16A	"SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]"	-0.024672205	
EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]	-0.024672452	
POLR3E	RNA polymerase III subunit E [Source:HGNC Symbol;Acc:HGNC:30347]	-0.024707463	
C18orf54	chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:13796]	-0.024722712	
RFC3	replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]	-0.024735821	
PSMC3	"proteasome 26S subunit, ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9549]"	-0.024758136	
CFAP410	cilia and flagella associated protein 410 [Source:HGNC Symbol;Acc:HGNC:1260]	-0.024776267	
PALD1	phosphatase domain containing paladin 1 [Source:HGNC Symbol;Acc:HGNC:23530]	-0.024778169	
TMEM42	transmembrane protein 42 [Source:HGNC Symbol;Acc:HGNC:28444]	-0.024790537	
LASP1	LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]	-0.02479309	
FBXW7	F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]	-0.024801472	
DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745]	-0.024816021	
ATR	ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]	-0.024826	
TMEM9B	TMEM9 domain family member B [Source:HGNC Symbol;Acc:HGNC:1168]	-0.024860684	
IGKC	immunoglobulin kappa constant [Source:HGNC Symbol;Acc:HGNC:5716]	-0.024862137	
RP2	RP2 activator of ARL3 GTPase [Source:HGNC Symbol;Acc:HGNC:10274]	-0.024880432	
WDR19	WD repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:18340]	-0.02489581	
CCDC25	coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591]	-0.024925929	
PDHA1	pyruvate dehydrogenase E1 subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8806]	-0.024939828	
COQ10A	coenzyme Q10A [Source:HGNC Symbol;Acc:HGNC:26515]	-0.024946194	
